_r,recno,Visit,ID,Target,File,Fiber,Plate,MJD,Tel,Survey,Field,Prog,Loc,RAJ2000,DEJ2000,GLON,GLAT,Jmag,e_Jmag,Hmag,e_Hmag,Ksmag,e_Ksmag,Ap1T1,Ap1T2,SNR,SFlag,Date,JD,BC,VType,RV,e_RV,VHelio,VLSR,VGSR,Chi2,Teff,[Fe/H],logg,[a/Fe],[C/Fe],synFile,EType,RV1,e_RV1,Vhelio1,RVRels,e_RVRels,HRVs,RVRel,e_RVRel,HRV,Ap2T1,Ap2T2,Ap2T3,EFlag,Hmin,Hmax,JKmin,JKmax,AName,r_Hmag,Mmag,e_Mmag,T2mag,e_T2mag,DDO51,e_DDO51,3.6mag,e_3.6mag,4.5mag,e_4.5mag,5.8mag,e_5.8mag,8.0mag,e_8.0mag,4.5magW,e_4.5magW,4.5magT,e_4.5magT,AkT,n_AkT,Ak,E(B-V),Giant,Star,pmRA_1,pmDE,r_pm,dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra_2,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,Separation
0.369282,337137,apogee.apo25m.s.r12.7226.56666.181,2M05334833-0522393,apo25m.4612.ORIONB.2M05334833-0522393,apVisit-r12-7226-56666-181.fits,181,"        7226",56666,apo25m,apogee,ORIONB,apogee,4612,83.451413,-5.377601,208.8237678051,-19.7045301965,12.7,0.024,11.988,0.031,11.721,0.019,-2147352576,-2147475456,53.58,0,2014-01-09T04:03:12,2456666.692,-11.561887,5,38.07,0.0337,26.51,13.46,-86.4,2.87,3400.0,0.5,5.0,0.0,0.0,apg_synthgrid.fits,2,37.049,0.071,25.481,38.069,0.033703,26.507,38.112,0.033896,26.55,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,12.07,0.119,11.947,,0.634,SFD,-0.121,2.101,-1,1,0.0,0.0,None,0.36926906001508364,1636042515805110273,Gaia EDR3 3209427029336144128,3209427029336144128,731078554,2016.0,83.45142706214313,0.022827769,-5.377572579049894,0.019212998,2.6626546966038687,0.03411198,78.05629,0.68728733,0.6154962166766699,0.027925488,-0.3058239662856466,0.024041744,0.09486459,-0.2857512,-0.16142239,-0.16655238,-0.16469869,-0.05624936,-0.43033627,0.14994714,0.2717713,-0.1309308,414,0,411,3,0.5188298,429.2777,0.04673059,0.42808795,31,false,1.3086047,,,,,,,,49,20,0.039594363,49,29,0,0.016679024,19.12212,1,0,1.0174366,0.21867412,0.22574042,0.22897004,0.5100051,-172.07466,-3.3954616,-3.3766654,-43.325474,false,409,13714.551858433782,15.3833885,891.51697,15.344413,48,3229.571910878978,28.789133,112.180244,16.56568,46,16200.836771806718,49.695805,326.0001,14.224051,0,1,0,0,0,1.4167731,2.341628,1.2212667,1.1203613,,,0,,,,208.82372068157528,-19.70454732715483,82.56611633784968,-28.648022203713182,0.11405567277065402
0.692793,347123,apogee.apo25m.s.r12.7225.56656.269,2M05361975-0444551,apo25m.4612.ORIONB.2M05361975-0444551,apVisit-r12-7225-56656-269.fits,269,"        7225",56656,apo25m,apogee,ORIONB,apogee,4612,84.082327,-4.748643,208.532300444,-18.859042668,11.664,0.021,10.942,0.031,10.68,0.021,-2147352576,-2147475456,84.14,0,2013-12-30T05:38:32,2456656.758,-7.039037,3,38.08,0.05064,31.04,18.04,-81.41,3.41,4250.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,36.904,0.037,29.859,36.781,0.032196,29.742,36.879,0.034248,29.84,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,9.714,0.023,9.688,0.023,0.356,SFD,1.081,1.179,-1,1,0.0,0.0,None,0.6927574638285958,1636042515805110273,Gaia EDR3 3209568797618582144,3209568797618582144,425268453,2016.0,84.08235351135298,0.013436334,-4.7486921858522875,0.01123804,2.5732434896569876,0.020551296,125.21076,1.5074553,0.9892222981455644,0.017793236,1.1374800815174637,0.01434397,0.22249076,-0.25587368,-0.087412685,-0.22837552,-0.17818867,-0.14849192,-0.3984547,0.23108771,0.21400732,0.0087488545,552,9,533,19,9.911846,880.1352,0.10636036,8.59454,31,false,1.4012245,,,,,,,,62,22,0.025180735,64,36,0,0.035116117,0.08266875,52,0,1.3193402,,,,,,,,,false,546,63474.11747640004,114.1799,555.9132,13.680875,62,23627.598065345057,158.11458,149.4334,14.404993,62,60670.495994303106,281.694,215.3773,12.790452,0,62,0,62,0,1.3280704,1.614541,0.72411823,0.8904228,,,0,,,,208.53233180186228,-18.859084666630565,83.31443785482907,-28.050742464657162,0.20099748191257752
0.045332,343937,apogee.apo25m.s.r12.7223.56628.44,2M05352813-0523064,apo25m.4611.ORIONA.2M05352813-0523064,apVisit-r12-7223-56628-044.fits,44,"        7223",56628,apo25m,apogee,ORIONA,apogee,4611,83.867217,-5.38512,209.0296469796,-19.3387761988,12.742,0.02,11.048,0.029,10.04,0.018,-2147352576,-2147475456,58.49,512,2013-12-02T07:07:27,2456628.82,5.740746,3,38.1,0.09075,43.84,30.81,-69.92,5.19,3600.0,-1.0,5.0,0.75,0.0,apg_synthgrid.fits,2,37.405,0.144,43.14,38.32,0.091627,44.061,38.101,0.090751,43.842,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,,,,,,none,,49.717,-1,1,,,none,0.045354510316835184,1636042515805110273,Gaia EDR3 3017362551501920640,3017362551501920640,1653098096,2016.0,83.86723992590734,0.10710418,-5.38511999318229,0.09812585,2.4101498093283946,0.16123809,14.94777,1.4559686,1.4051918146241564,0.14032078,0.38115673671313444,0.11864011,0.23331133,-0.044442605,-0.15864192,-0.14617667,-0.20517449,-0.11025755,-0.40769213,0.27134466,0.1554604,0.031976454,400,0,400,0,-4.7846055,767.6096,0.8786224,10.988844,95,false,,1.078913,0.029439537,-0.06023687,-0.18658192,-0.042726073,-0.15641715,0.19977213,47,21,0.20062038,49,28,1,0.013418093,8.976649,0,0,0.83369684,0.11168326,0.26972157,0.22342755,0.583741,-179.63867,-24.550562,-0.42116287,-43.332165,false,379,1804.9374897484036,12.010088,150.28513,17.546211,33,5296.219951589858,607.8961,8.712377,16.028627,41,8887.23400241836,524.4591,16.945524,14.875979,0,1,0,0,0,7.8581414,1.152648,-1.5175838,2.6702318,,,0,,,,209.02963059838,-19.338798341046612,83.03688646225551,-28.676286061204,0.08216899890512434
0.431127,337460,apogee.apo25m.s.r12.7225.56655.21,2M05335769-0540060,apo25m.4612.ORIONB.2M05335769-0540060,apVisit-r12-7225-56655-021.fits,21,"        7225",56655,apo25m,apogee,ORIONB,apogee,4612,83.490383,-5.66836,209.1179709861,-19.8013620754,11.852,0.023,10.905,0.03,10.631,0.021,-2147352576,-2147475456,13.0,512,2013-12-29T05:31:54,2456655.754,-6.835636,5,38.15,0.253,31.32,18.26,-82.46,1.86,4000.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,36.861,0.247,30.019,38.153,0.25302,31.317,38.828,0.21589,31.992,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,10.224,0.02,10.119,0.02,0.384,SFD,0.579,1.271,-1,1,0.0,0.0,None,0.4311477165994843,1636042515805110273,Gaia EDR3 3017260022031719040,3017260022031719040,769822338,2016.0,83.49038075625317,0.019768598,-5.6683901339160725,0.017887399,2.5175962759195456,0.02717444,92.64575,4.2068405,-2.210111378622579,0.026567709,-3.5795131503424797,0.021762537,0.2144123,-0.0142498715,-0.20106946,-0.1363237,-0.081334904,-0.107655816,-0.47629422,0.16453727,0.14043382,0.091350295,435,0,434,1,2.4796896,508.9804,0.052810192,0.68726045,31,false,1.2710114,,,,,,,,52,23,0.03784096,53,28,0,0.05216318,107.52871,0,0,1.0850401,0.12107862,0.27203068,0.062395442,0.47072142,-176.33667,-18.883451,12.693739,-44.788235,false,429,17189.01930262616,59.025055,291.21564,15.099239,50,3236.024346364052,59.17572,54.685,16.563513,48,22159.452750211574,209.66052,105.69206,13.883998,0,5,0,1,0,1.4774244,2.679515,1.4642735,1.2152414,,,0,,,,209.1179715718562,-19.80141986711108,82.59317338353117,-28.940453297679294,0.10877947814395557
0.200705,343301,apogee.apo25m.s.r12.7226.56666.42,2M05352228-0535267,apo25m.4612.ORIONB.2M05352228-0535267,apVisit-r12-7226-56666-042.fits,42,"        7226",56666,apo25m,apogee,ORIONB,apogee,4612,83.842842,-5.59075,209.2125069999,-19.4533294892,12.616,0.024,11.919,0.032,11.62,0.021,-2147352576,-2147475456,47.58,512,2014-01-09T04:03:12,2456666.692,-11.353576,5,38.22,0.03697,26.87,13.83,-87.41,2.84,3400.0,0.5,5.0,0.0,0.0,apg_synthgrid.fits,2,37.238,0.07,25.879,38.221,0.036966,26.867,38.181,0.034549,26.828,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,11.381,0.03,11.338,0.038,0.487,RJCE_WISE_ALLSKY,0.448,4.517,-1,1,0.0,0.0,None,0.20072473017143838,1636042515805110273,Gaia EDR3 3017252875206872320,3017252875206872320,1418640599,2016.0,83.8428498817141,0.04905773,-5.590768608509253,0.042001445,2.412839311410359,0.08078985,29.865625,2.1122744,2.1080451957006363,0.06117568,0.13359930576293405,0.053064007,0.10929509,-0.27044138,-0.041393757,-0.17735155,-0.13379183,-0.0042308606,-0.3185742,0.20213066,0.34804702,-0.11849322,381,0,380,1,2.7776792,1140.9374,0.45440897,24.303194,95,false,,1.2073185,0.013184374,0.026392562,-0.23197606,-0.12915526,-0.18615577,0.07323608,43,19,0.08648304,49,49,0,0.0020217202,148.93483,0,0,1.1023414,0.26062366,0.20803417,0.16943456,0.58220416,-178.08366,-11.949139,0.44371888,-42.83909,false,360,8302.46660647659,14.230073,583.4451,15.889349,45,1504.9505380806238,58.63085,25.668236,17.394737,44,11902.301773768864,77.313995,153.94757,14.558818,0,2,0,1,0,1.6148517,2.8359194,1.5053883,1.3305311,,,0,,,,209.2125011086934,-19.453373187619935,82.99782148871863,-28.880512433534182,0.07269936228057534
0.367525,339324,apogee.apo25m.s.r12.7226.56666.31,2M05343756-0543106,apo25m.4612.ORIONB.2M05343756-0543106,apVisit-r12-7226-56666-031.fits,31,"        7226",56666,apo25m,apogee,ORIONB,apogee,4612,83.65654,-5.719633,209.2458237487,-19.676928998,12.439,0.022,11.511,0.035,11.209,0.021,-2147352576,-2147475456,56.51,512,2014-01-09T04:03:12,2456666.692,-11.4328,5,38.23,0.03394,26.79,13.75,-87.46,3.38,4000.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,38.027,0.038,26.589,38.226,0.03394,26.794,38.237,0.030761,26.804,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,9.752,0.019,10.39,0.037,0.329,SFD,1.569,1.088,-1,1,0.0,0.0,None,0.3675412183447427,1636042515805110273,Gaia EDR3 3017244388350754944,3017244388350754944,154431917,2016.0,83.65654351555115,0.021184145,-5.719653363148366,0.01862419,2.5703043990329943,0.029358277,87.54957,0.51296806,0.47385946654357153,0.026794758,0.19645214451078996,0.022898126,0.21158709,-0.14559749,-0.102041975,-0.15480952,-0.12688348,-0.057842426,-0.4522368,0.16048391,0.23150411,-0.009550436,436,0,436,0,0.12507728,443.47836,0.0,0.0,31,false,1.2900316,,,,,,,,51,23,0.037439175,53,30,0,0.038895056,93.29139,0,0,1.0034888,0.13702221,0.3115249,0.14271532,0.42300758,176.90831,-19.897264,4.5625415,-42.190327,false,426,14001.602531072234,48.86944,286.5104,15.321922,50,2854.344527767503,42.81464,66.66749,16.699776,50,17040.619876557153,156.81015,108.67039,14.169182,0,2,0,1,0,1.4209062,2.5305939,1.3778534,1.1527405,,,0,,,,209.2458176613107,-19.676977218728666,82.77893770714847,-29.000064494184702,0.0743811015973966
0.070627,342280,apogee.apo25m.s.r12.7226.56666.5,2M05351382-0527368,apo25m.4612.ORIONB.2M05351382-0527368,apVisit-r12-7226-56666-005.fits,5,"        7226",56666,apo25m,apogee,ORIONB,apogee,4612,83.807592,-5.460249,209.0722317426,-19.42569014,12.792,0.029,11.865,0.032,11.464,0.024,-2147352576,-2147475456,43.73,512,2014-01-09T04:03:12,2456666.692,-11.381973,3,38.27,0.04754,26.89,13.86,-86.96,3.71,3400.0,0.5,5.0,0.0,0.0,apg_synthgrid.fits,2,37.89,0.057,26.502,38.193,0.047869,26.811,38.272,0.047545,26.89,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,,,,,,none,,35.531,-1,1,0.0,0.0,None,0.07062644070159442,1636042515805110273,Gaia EDR3 3017360180680489600,3017360180680489600,630947641,2016.0,83.80761439787041,0.056339193,-5.460253107815888,0.046875216,2.452882610243045,0.081936724,29.936304,1.5573684,1.5195625957121472,0.07489144,0.341065605726856,0.056138106,0.238573,-0.12907232,-0.30195698,-0.24403425,-0.11245563,-0.17939372,-0.5024016,0.1974517,0.2029548,0.03158584,382,0,380,2,-4.962095,721.8718,0.39483163,9.996789,95,false,,1.1866218,0.014119619,-0.041739326,-0.13861431,-0.11958482,-0.18025313,0.12609413,44,19,0.10746013,52,31,0,0.009862161,168.22171,0,0,0.8233346,0.20849256,0.29684174,0.14765367,0.50624365,171.79865,-12.07732,7.7489643,-42.06924,false,342,5561.689736981168,23.051228,241.2752,16.32435,36,3907.931620007897,510.58044,7.6539,16.358675,45,10071.06724025091,403.046,24.98739,14.740207,1,0,1,1,0,2.5134447,1.6184683,0.034324646,1.5841436,,,0,,,,209.07221906603846,-19.425714532877976,82.96511530797325,-28.74844002890085,0.08161736131070862
0.023359,343118,apogee.apo25m.s.r12.7226.56666.152,2M05352103-0522250,apo25m.4612.ORIONB.2M05352103-0522250,apVisit-r12-7226-56666-152.fits,152,"        7226",56666,apo25m,apogee,ORIONB,apogee,4612,83.837635,-5.37362,209.0046566988,-19.3598403341,12.56,,11.939,0.075,11.099,0.075,-2147352576,-2147475456,53.39,0,2014-01-09T04:03:12,2456666.692,-11.37483,5,38.31,0.05426,26.93,13.9,-86.74,16.23,3800.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,40.077,0.074,28.696,38.306,0.054262,26.931,38.205,0.057519,26.831,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,,,,,,none,,50.855,-1,1,0.0,0.0,None,0.02333607027067239,1636042515805110273,Gaia EDR3 3017364093383574784,3017364093383574784,44152444,2016.0,83.83764936643466,0.48334554,-5.373663970808408,0.40236482,3.096319392693863,0.4106046,7.540879,3.5678694,1.8675216246703745,0.61197853,3.0400747826550907,0.4559459,0.83407354,-0.48004404,-0.84118515,-0.77016956,-0.58870125,-0.7711468,-0.85147196,0.5148638,0.49672118,0.79098445,271,0,271,0,-1.4476949,324.84552,0.7327175,1.4719008,95,false,,1.2812414,0.059213556,-0.046501037,-0.13732848,0.06752508,-0.07322297,0.12945263,31,13,1.1564825,33,24,0,0.06853613,117.77618,0,0,0.93654895,0.11880412,0.48226345,0.24854654,0.46867114,-115.45336,-27.514404,-14.375013,-44.831135,false,256,965.120129601737,12.932787,74.62585,18.225914,29,18183.086173245712,1417.8055,12.82481,14.689373,19,31826.145748911076,223.10197,142.65291,13.490935,0,29,0,19,0,51.81659,1.1984377,-3.536541,4.7349787,,,0,,,,209.00467783032167,-19.35988998155688,83.00398317073886,-28.663413258680684,0.16645927721982337
0.348429,340412,apogee.apo25m.s.r12.7227.56670.238,2M05345304-0503271,apo25m.4612.ORIONB.2M05345304-0503271,apVisit-r12-7227-56670-238.fits,238,"        7227",56670,apo25m,apogee,ORIONB,apogee,4612,83.721019,-5.057534,208.6502660711,-19.3201023202,11.968,0.024,11.194,0.032,10.794,0.023,-2147352576,-2147475456,65.65,0,2014-01-13T03:40:28,2456670.676,-13.081837,5,38.34,0.03789,25.26,12.23,-87.31,2.82,4000.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,36.913,0.05,23.826,38.345,0.037886,25.263,38.293,0.037967,25.211,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,9.538,0.02,9.424,0.022,0.592,SFD,1.474,1.962,-1,1,0.0,0.0,None,0.34841604607217685,1636042515805110273,Gaia EDR3 3209533166569829504,3209533166569829504,356793477,2016.0,83.72103032631684,0.013013558,-5.057544434272469,0.012589933,2.577260013659774,0.018658115,138.13078,0.49929845,0.486780112633649,0.016707633,-0.11110386221650126,0.015112408,0.22484717,-0.08896113,-0.21495302,-0.13601956,-0.17889325,-0.12062485,-0.47046274,0.20872232,0.18881202,0.11844871,472,0,471,1,3.6850755,566.03143,0.043788336,1.0329266,31,true,1.3678464,,,,,,,,55,20,0.024732668,60,34,0,0.04470033,173.93344,0,0,1.122362,0.16951625,0.2943928,0.14960721,0.61708635,-175.33162,-28.380798,3.7698977,-43.667458,false,456,37814.02358429924,120.43634,313.9752,14.243235,60,12577.584232956693,195.29651,64.402504,15.089549,58,38081.62057071903,258.3325,147.41321,13.296107,0,2,0,0,0,1.3396935,1.7934418,0.84631443,0.94712734,,,0,,,,208.65025410835682,-19.32013981959553,82.88963119657745,-28.341978084841013,0.05532328908432965
0.17292,341142,apogee.apo25m.s.r12.7226.56666.51,2M05350249-0533099,apo25m.4612.ORIONB.2M05350249-0533099,apVisit-r12-7226-56666-051.fits,51,"        7226",56666,apo25m,apogee,ORIONB,apogee,4612,83.760405,-5.552764,209.1372634352,-19.5093905409,12.089,0.025,11.319,0.033,10.999,0.023,-2147352576,-2147475456,71.6,512,2014-01-09T04:03:12,2456666.692,-11.396898,5,38.34,0.07625,26.94,13.9,-87.06,3.83,3800.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,37.668,0.101,26.265,38.338,0.07625,26.942,38.226,0.08049,26.829,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,9.484,0.024,9.236,0.023,1.527,SFD,1.639,5.057,-1,1,0.0,0.0,None,0.17292451196291886,1636042515805110273,Gaia EDR3 3017264832395836544,3017264832395836544,932753448,2016.0,83.76041456879987,0.035528976,-5.552772592988035,0.030155413,2.5367923695663963,0.051355373,49.396824,1.6365603,1.6095273320579524,0.047765445,-0.2962288023556189,0.035907753,0.26402983,-0.15161225,-0.12370532,-0.20715544,-0.09927194,-0.14759004,-0.45485082,0.09539241,0.19190033,0.1280755,335,0,334,1,2.1406279,955.7107,0.29171938,21.954895,95,false,,1.2898407,0.00886125,0.045074433,-0.17685074,-0.1149328,-0.1369611,0.19536467,39,19,0.067728065,44,44,0,0.035025656,80.04195,1,0,1.0836871,0.1557836,0.35100672,0.20926978,0.47785485,158.03812,-21.05018,9.263876,-42.28988,false,314,20473.168723807237,106.01546,193.11494,14.909404,42,5520.273230090462,157.88733,34.96337,15.983641,42,24197.558329549505,326.38055,74.13909,13.788466,2,0,0,1,0,1.4515501,2.1951742,1.0742369,1.1209373,,,0,,,,209.13724894298454,-19.50942825545363,82.90638127783997,-28.838538720799267,0.04617890547300749
0.062807,343462,apogee.apo25m.s.r12.7227.56670.198,2M05352349-0520016,apo25m.4612.ORIONB.2M05352349-0520016,apVisit-r12-7227-56670-198.fits,198,"        7227",56670,apo25m,apogee,ORIONB,apogee,4612,83.847888,-5.333799,208.9719158519,-19.3327183642,14.484,0.036,12.047,0.033,10.767,0.026,-2147352576,-2147475456,26.26,0,2014-01-13T03:40:28,2456670.676,-12.99422,5,38.38,0.4472,25.39,12.36,-88.2,3.74,4250.0,-0.5,5.0,0.0,0.0,apg_synthgrid.fits,2,39.4,0.616,26.399,38.38,0.44719,25.385,36.866,0.461,23.871,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,,,,,,none,,47.251,-1,1,0.0,0.0,None,0.06280904924883583,1636042515805110273,Gaia EDR3 3017365987477952384,3017365987477952384,685796582,2016.0,83.8478959265865,3.3712537,-5.333800500448686,3.0256312,,,,,,,,,0.03180986,,,,,,,,,,95,0,93,2,10.190477,302.7182,14.1402645,15.593903,3,false,,,,,,,,,11,7,6.625142,11,11,0,0.761559,177.08533,0,0,,0.45654938,0.16741195,0.39663836,0.931968,-168.89973,35.924587,-9.412715,42.785843,false,92,74.77182247775362,1.9772474,37.81612,21.003021,0,,,,,3,81.74469086506559,2.9622145,27.595804,19.966747,,,0,0,1,,,,1.036274,,,0,,,,208.97189374738932,-19.33275455631503,83.01780208325168,-28.624092872462803,0.02892106277640295
0.500075,336277,apogee.apo25m.s.r12.7229.56672.20,2M05332240-0532335,apo25m.4612.ORIONB.2M05332240-0532335,apVisit-r12-7229-56672-020.fits,20,"        7229",56672,apo25m,apogee,ORIONB,apogee,4612,83.34334,-5.542639,208.9284603241,-19.875139374,11.437,0.033,10.822,0.03,10.593,0.024,-2147352576,-2147475456,10.91,512,2014-01-15T03:38:43,2456672.675,-14.00746,5,38.4,1.652,24.39,11.34,-88.74,1.67,4250.0,-0.5,5.0,0.0,0.0,apg_synthgrid.fits,1,40.442,2.392,26.429,38.402,1.6516,24.394,40.498,1.6729,26.491,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,10.341,0.026,10.142,0.024,0.402,SFD,0.396,1.333,-1,1,0.0,0.0,None,0.5000376364563514,1636042515805110273,Gaia EDR3 3209416446536777856,3209416446536777856,697825970,2016.0,83.34336925580801,0.117660604,-5.542605751170913,0.103732295,3.365056835127051,0.17514877,19.212564,2.2129452,-0.8362029462415441,0.15189523,2.0488757168989684,0.13054135,0.17597054,-0.16195427,-0.079798125,-0.14202608,-0.25167945,-0.06434529,-0.38887045,0.17308258,0.28946766,-0.08284358,454,0,454,0,167.86179,44991.67,1.5236057,1350.6,31,false,1.3603479,,,,,,,,52,22,0.2127352,53,29,0,0.021196887,126.26564,33,0,10.299856,0.22502944,0.23218654,0.086285725,0.5106351,-172.26482,-15.581539,3.7315385,-43.7906,false,448,50410.27410934119,116.38997,433.1153,13.931069,50,16217.676632768662,157.56288,102.92828,14.813571,49,54297.36426058547,283.02957,191.84343,12.910949,0,50,0,49,0,1.3988228,1.9026222,0.8825016,1.0201206,,,0,,,,208.92841597286343,-19.875140681983197,82.4338015082977,-28.807220338169305,0.15911032027736255
0.177434,342168,apogee.apo25m.s.r12.7226.56666.41,2M05351303-0534035,apo25m.4612.ORIONB.2M05351303-0534035,apVisit-r12-7226-56666-041.fits,41,"        7226",56666,apo25m,apogee,ORIONB,apogee,4612,83.804333,-5.567663,209.1723076013,-19.477107512,12.996,0.023,12.04,0.03,11.446,0.018,-2147352576,-2147475456,43.15,512,2014-01-09T04:03:12,2456666.692,-11.374279,3,38.41,0.04616,27.03,14.0,-87.1,2.57,3400.0,0.5,5.0,0.0,0.0,apg_synthgrid.fits,2,37.975,0.05,26.595,38.386,0.046777,27.012,38.408,0.046159,27.034,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,10.375,0.032,10.12,0.026,1.717,RJCE_WISE_ALLSKY,1.483,5.607,-1,1,0.0,0.0,None,0.1774360672296612,1636042515805110273,Gaia EDR3 3017252840846366464,3017252840846366464,131970887,2016.0,83.80434773514696,0.069965675,-5.5676666959457535,0.06168966,2.530154072089939,0.11466493,22.065632,1.9918596,1.6775065460064362,0.08739944,1.0740001529205745,0.07524973,0.13403182,-0.19147898,-0.14322476,-0.1850484,-0.16353677,-0.08109009,-0.39804795,0.2035736,0.27591822,-0.07575673,367,0,366,1,2.585748,815.75,0.5729919,14.295632,95,false,,1.1771382,0.019280337,-0.002917127,-0.25207928,-0.109901145,-0.17615445,0.21632116,43,19,0.12376634,47,29,0,0.07528865,97.10882,1,0,1.0969416,0.21561532,0.22698468,0.17470416,0.5601728,-173.45251,-8.15349,0.92847776,-42.420998,false,345,3443.5927355712397,28.843279,119.38978,16.844837,42,754.8001861541833,83.54352,9.034815,18.143963,45,5692.7805093819525,154.60318,36.821884,15.359585,0,1,0,4,0,1.8723413,2.784378,1.2991257,1.4852524,,,0,,,,209.1722908963479,-19.477138414581283,82.95540565360962,-28.85556545737112,0.05444703983256487
0.066475,343978,apogee.apo25m.s.r12.7223.56628.46,2M05352842-0526202,apo25m.4611.ORIONA.2M05352842-0526202,apVisit-r12-7223-56628-046.fits,46,"        7223",56628,apo25m,apogee,ORIONA,apogee,4611,83.86843,-5.438965,209.081127006,-19.3620466722,9.386,0.023,9.323,0.032,9.315,0.019,-2147352576,-2147475456,144.71,512,2013-12-02T07:07:27,2456628.82,5.737093,5,38.42,1.479,44.16,31.13,-69.75,4.79,12000.0,-2.0,4.0,0.0,0.0,apg_synthgrid.fits,2,-4.059,1.828,1.673,38.425,1.4787,44.162,35.088,1.5086,40.825,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,,,,,12.604,SFD,,41.736,-1,1,4.9,-0.8,URAT1,0.06649199699441936,1636042515805110273,Gaia EDR3 3017359905802385152,3017359905802385152,464152864,2016.0,83.86843752532585,0.018678239,-5.438981873956057,0.017161036,2.60590491784876,0.028747968,90.646576,1.011974,-0.10568490271134616,0.023641659,1.0064402764922364,0.020215824,0.28237915,-0.2861752,-0.39597136,-0.18761563,-0.29795906,-0.19636422,-0.50035596,0.3957231,0.26320088,0.11276942,343,343,341,2,0.93385994,1840.6963,0.15958457,34.68617,31,false,1.7440745,,,,,,,,39,18,0.036724694,43,25,1,0.01259175,70.59958,0,0,1.0352361,,,,,,,,,false,337,2974993.240885176,826.1175,3601.1746,9.503652,40,2149822.123531142,1358.4723,1582.5293,9.507536,40,1297881.5483802932,1125.5396,1153.1195,9.4648075,0,0,0,0,0,1.1588947,0.042728424,0.0038843155,0.03884411,,,0,,,,209.08111924205164,-19.36209006696987,83.0352693125181,-28.730142460394063,0.06646385255681318
