star_s,star_b,cross_point_x,cross_point_y,TBL_S,TBL_B,vel_mod_s,vel_mod_b,angle,parallax_s,parallax_err_s,parallax_b,parallax_err_b,ruwe_s,ruwe_b
468,485,-0.0014082141963105016,0.00042681324810883974,128442.64065603093,139046.65950941213,3.3814844095667778,1.2068139520293708,1.2271727656914708,2.27,0.08275403,2.54,0.049481206,1.2778022,0.69597614
468,503,-0.0006883013559792876,0.0012627141395491052,98325.11318272798,116818.10252371954,3.3814844095667778,2.6837823282781264,2.365776317321545,2.27,0.08275403,2.14,0.19531476,1.2778022,1.1276376
468,611,-0.0015476136413182559,0.0002649545982552682,134274.41136434706,116286.39928510565,3.3814844095667778,0.7446131547775874,1.5101799035574337,2.27,0.08275403,2.43,0.07481682,1.2778022,0.6892816
468,651,-0.005476515668645028,-0.004296948625352952,298639.8846812137,272952.2495763339,3.3814844095667778,0.9609242235990038,1.1564696580035192,2.27,0.08275403,2.4,0.039231554,1.2778022,1.4715452
468,720,-0.0011545383028588412,0.0007213598843038415,117830.11888627055,108874.13942446263,3.3814844095667778,2.119384010070694,2.4828624377191453,2.27,0.08275403,2.37,0.09442994,1.2778022,0.97726166
468,764,-0.002420588198841081,-0.0007486683988040359,170795.27020552565,180884.96647703586,3.3814844095667778,2.4564992281828575,1.2632988475570044,2.27,0.08275403,2.73,0.06831386,1.2778022,2.940872
468,782,-0.0013920965134259949,0.0004455277156614839,127768.35797917693,144081.60671018471,3.3814844095667778,1.0084172456172746,1.6661448145981692,2.27,0.08275403,2.51,0.035127915,1.2778022,1.2545882
468,890,-0.00016756574816007052,0.0018673475540337096,76540.15798230827,66162.89989915097,3.3814844095667778,1.1064691820772918,2.7031311078021454,2.27,0.08275403,2.5,0.1391047,1.2778022,0.8021842
468,970,-0.002762469004406275,-0.0011456309950077402,185097.84126324908,229532.32006309216,3.3814844095667778,1.4241561934609421,1.7518880547855218,2.27,0.08275403,2.58,0.05283557,1.2778022,0.9649927
468,1016,-0.00037451781464183814,0.0016270526083595562,85197.990151344,91905.7635480812,3.3814844095667778,2.269764990011165,2.530294762624108,2.27,0.08275403,1.99,0.18731426,1.2778022,1.1196772
468,1155,-0.0016473050476891154,0.0001492015087340478,138444.9977215028,142626.14032461835,3.3814844095667778,0.9672691595591628,1.7513145539857151,2.27,0.08275403,2.49,0.09714308,1.2778022,0.93970364
468,1243,-0.0005120629963068803,0.0014673469696683153,90952.18782020552,105914.70491008647,3.3814844095667778,3.9615289396166458,1.2183840983480732,2.27,0.08275403,0.79,0.02656845,1.2778022,1.0223781
468,1280,-0.0007019505312198593,0.0012468658908280942,98896.12593214182,99996.32603929698,3.3814844095667778,6.86791036308854,2.302713128226033,2.27,0.08275403,2.65,0.02273873,1.2778022,1.0286908
469,479,-0.0033753670996025478,6.9956227906013e-05,106299.21671646577,89378.93597308248,4.634174331646991,3.0051066868690612,1.065956139055301,2.6,0.05430241,2.53,0.06582504,1.3892567,0.8622481
469,516,-0.0018477984270425646,0.001908352993662813,58683.89567841303,71068.71517026942,4.634174331646991,2.9837952873943716,2.5825883485625387,2.6,0.05430241,2.46,0.044083085,1.3892567,1.011887
469,615,-0.006897190190769214,-0.004168483782465553,216076.76069038053,192844.335591316,4.634174331646991,2.634348304837003,1.3192215830512428,2.6,0.05430241,1.75,0.22801585,1.3892567,8.247504
469,698,-0.0007281811727084911,0.0032557888086457527,23784.68887842107,26309.15082787293,4.634174331646991,4.024945501190253,1.2721183074533289,2.6,0.05430241,1.4,0.17184462,1.3892567,1.1549832
469,831,-0.008752609620394283,-0.006401442038167877,273911.4056322559,240960.7050225328,4.634174331646991,4.322736112683483,1.3345004757004642,2.6,0.05430241,2.14,0.19958766,1.3892567,0.9962947
469,867,-0.0030543823308518377,0.0004562546453379325,96293.91018790442,88542.02274010741,4.634174331646991,2.4346254662973497,1.9263048015681614,2.6,0.05430241,2.52,0.066514015,1.3892567,1.0231056
469,997,-0.0026106580271621966,0.0009902675113020272,82462.73156261808,86436.26872421317,4.634174331646991,3.269345553305384,1.8859576898630583,2.6,0.05430241,2.87,0.17197755,1.3892567,1.6898901
469,1028,-0.0011020805002332045,0.0028058088327615038,35439.37703470896,34246.668692300314,4.634174331646991,4.390042018712023,1.5869889009678906,2.6,0.05430241,2.3,0.0993855,1.3892567,0.84913105
469,1273,-0.005659214102556106,-0.0026786056005300924,177488.23112927482,156358.28115471642,4.634174331646991,1.4992691647716219,1.412254421794746,2.6,0.05430241,2.47,0.16082387,1.3892567,1.125715
469,1276,-0.0018292888677368523,0.0019306288589475986,58106.9405310301,66043.5483950756,4.634174331646991,3.8039489719588975,1.3875424474392812,2.6,0.05430241,2.69,0.1851194,1.3892567,0.717586
469,1280,-0.0024274607138004807,0.0012107416244658584,76752.3507164278,76797.36046007308,4.634174331646991,6.86791036308854,2.2850435878381647,2.6,0.05430241,2.65,0.02273873,1.3892567,1.0286908
470,563,-0.0015138345807818713,-0.0046536589113021914,58940.113065118254,57877.415684992506,4.1507416279213984,2.106398480193493,1.0578354293801846,2.49,0.09024437,2.58,0.015849277,0.78958493,1.0028878
470,843,-0.0016811707041518012,-0.004963875644489853,66779.43028797042,77972.00913113526,4.1507416279213984,15.087491566634757,1.323173198646931,2.49,0.09024437,2.03,0.015315163000000001,0.78958493,1.1160008
470,970,-0.0008803216099806751,-0.003479218388382356,29261.46960854046,35194.601389281175,4.1507416279213984,1.4241561934609421,1.9681908671498494,2.49,0.09024437,2.58,0.05283557,0.78958493,0.9649927
471,690,-0.0008754054014087111,0.007411986283412944,127019.06824015574,150655.35141544553,5.692134918787954,1.6191621134439333,2.3891156497712362,2.47,0.19406839,2.58,0.04391772,2.4752905,1.1460687
471,962,-0.0015855800619362691,0.007965236768101368,141619.45094676418,135067.47371412616,5.692134918787954,2.7925709044773748,1.2482827954158224,2.47,0.19406839,2.66,0.014004443,2.4752905,1.0587926
471,1146,-0.0003102905340116044,0.006971742366430845,115400.94977467453,123879.64975738821,5.692134918787954,3.7933031837004094,1.741716694443784,2.47,0.19406839,2.54,0.024954718,2.4752905,1.0134494
471,1171,-0.006742995451546097,0.011983040729061556,247650.0412374941,289875.8306045508,5.692134918787954,2.2997187734707554,1.1074713089628498,2.47,0.19406839,2.37,0.5221671,2.4752905,20.060715
471,1214,-0.003026147731258245,0.009087488526122144,171235.88258802192,148448.13761786895,5.692134918787954,1.8614570588047568,1.2316141608288138,2.47,0.19406839,2.54,0.06238988399999999,2.4752905,1.2626469
471,1229,0.001150619517948228,0.0058336431927253855,85366.30189988301,103669.46645640164,5.692134918787954,0.6566748110787015,1.160606322277586,2.47,0.19406839,2.5,0.014771417,2.4752905,0.9916684
472,843,-0.007454765898808422,0.00033238625519191474,31700.705831278265,30032.463678830307,2.8135082126319197,15.087491566634757,1.9472165231132867,2.76,0.01620953,2.03,0.015315163000000001,1.0635291,1.1160008
472,1282,-0.006795618399807448,0.0006524764098233285,7657.494479717407,8245.00822767425,2.8135082126319197,40.18000678881844,1.3828439986625822,2.76,0.01620953,2.29,0.03135986,1.0635291,1.0198622
473,604,-0.004060653824528509,0.009281414865488717,423547.1114069576,371514.6410788794,1.1633406292553146,1.455778959122244,1.626094740484489,2.47,0.020490333,2.52,0.031023113,1.1079872,0.99332386
473,606,-0.014466302252112675,0.002864690932643719,1393664.5988006063,1598196.1428252938,1.1633406292553146,0.9769610554884111,1.3803331860244255,2.47,0.020490333,2.68,0.049535297,1.1079872,1.4440209
473,742,-0.014187993578052336,0.0030363121383753383,1367717.9109533064,1541828.359071951,1.1633406292553146,0.9996950927399085,1.088936568310198,2.47,0.020490333,2.64,0.03887007,1.1079872,1.493218
473,838,-0.007624618346718937,0.007083668458380938,755815.1417453791,797730.6964414148,1.1633406292553146,1.1248941836373638,1.3169913329468983,2.47,0.020490333,2.37,0.07414332,1.1079872,0.6272436
473,858,-0.00977172665358072,0.005759637442444628,955989.8190190352,1058175.048984271,1.1633406292553146,1.1331685854905869,1.1998336545767883,2.47,0.020490333,2.58,0.016391223,1.1079872,1.0253683
473,947,-0.00727174220267087,0.007301272273712702,722916.5366649318,606041.6510264301,1.1633406292553146,1.9522916615728865,1.2959399052596978,2.47,0.020490333,2.51,0.052866183,1.1079872,0.9457353
473,970,-0.008810145985961292,0.006352603630588962,866341.7564605885,853974.248124843,1.1633406292553146,1.4241561934609421,1.4446540785263922,2.47,0.020490333,2.58,0.05283557,1.1079872,0.9649927
473,1034,-0.012762351923513788,0.003915445138879958,1234805.4923328212,1103987.2279929842,1.1633406292553146,1.5562766986338166,1.4028565329052791,2.47,0.020490333,1.78,0.33350977,1.1079872,20.232666
473,1257,-0.005781858389304048,0.008220020700485064,584014.8284637975,504123.28394167434,1.1633406292553146,1.856675927581677,1.5170941967082965,2.47,0.020490333,2.5,0.03512164,1.1079872,0.9874609
474,489,-0.007395862082432784,-0.0014537781633076983,1056293.7130822304,1127914.3311551344,0.9898634414890928,0.6390727779693799,1.519298426570521,2.5,0.033712287,2.54,0.063711904,1.1237258,1.0504785
474,611,-0.005208793864015142,0.0030503265857273606,589328.6301761026,686626.2632103823,0.9898634414890928,0.7446131547775874,1.7691254288272535,2.5,0.033712287,2.43,0.07481682,1.1237258,0.6892816
474,685,-0.003554578565014797,0.006457060276706866,236133.98460571363,204955.54495345367,0.9898634414890928,2.0837260892946587,1.6253216611953887,2.5,0.033712287,2.55,0.012631829,1.1237258,1.052952
474,688,-0.003215032706777389,0.007156329782670787,163636.90449315083,155426.50300282912,0.9898634414890928,3.5498123863211197,2.0174417932860953,2.5,0.033712287,2.5,0.1329631,1.1237258,0.9925323
474,723,-0.0064218326923701895,0.0005521631075387917,848326.8508447724,957435.1196463263,0.9898634414890928,1.3225643865151908,1.3610525665026276,2.5,0.033712287,2.53,0.026917439,1.1237258,1.0387305
474,745,-0.004054953409872605,0.005426575403833387,342969.9666503064,394770.5592909987,0.9898634414890928,1.0825803453750285,1.3131581259899385,2.5,0.033712287,2.67,0.050754827,1.1237258,1.513014
474,782,-0.0047655134435810554,0.003963229727027621,494682.9869650145,590261.7290334118,0.9898634414890928,1.0084172456172746,1.9250903398679893,2.5,0.033712287,2.51,0.035127915,1.1237258,1.2545882
474,811,-0.004091805563667413,0.005350681126955523,350838.3398940604,322449.55804247037,0.9898634414890928,1.5382719746225113,1.753987640407231,2.5,0.033712287,2.81,0.0128817605,1.1237258,1.0522343
474,838,-0.0046399865282034,0.004221743097083029,467881.49721144495,458379.2367638694,0.9898634414890928,1.1248941836373638,1.883170834475848,2.5,0.033712287,2.37,0.07414332,1.1237258,0.6272436
474,858,-0.005471547785456233,0.0025092043768158113,645429.7182338043,619027.6402814488,0.9898634414890928,1.1331685854905869,1.766013156105738,2.5,0.033712287,2.58,0.016391223,1.1237258,1.0253683
474,870,-0.0051574938146349645,0.00315597523175184,578375.4593466917,616425.3670952475,0.9898634414890928,0.4165281378796396,2.6846094631815838,2.5,0.033712287,3.01,0.1884184,1.1237258,1.1041709
474,894,-0.004833545019966964,0.003823123742356595,509208.53785535874,436213.2145061554,0.9898634414890928,1.4586895120524717,1.3145599126452665,2.5,0.033712287,2.57,0.076294005,1.1237258,0.9618776
474,917,-0.004696386822128984,0.004105590875776923,479923.6309259322,544707.5202728757,0.9898634414890928,1.074946121824509,2.6036767262421896,2.5,0.033712287,2.61,0.11300229,1.1237258,1.1240015
474,947,-0.004418337510949647,0.004678212805171915,420556.7951987913,422765.9316942342,0.9898634414890928,1.9522916615728865,1.8621194067886475,2.5,0.033712287,2.51,0.052866183,1.1237258,0.9457353
474,1063,-0.010297463446815645,-0.007429410919097563,1675820.1230356828,1872140.7101879644,0.9898634414890928,0.4656352679241419,1.0060671376271733,2.5,0.033712287,2.53,0.08088999,1.1237258,1.0140506
474,1155,-0.004751091860158553,0.00399292990822677,491603.80733915,614142.7630929351,0.9898634414890928,0.9672691595591628,2.010260079255535,2.5,0.033712287,2.49,0.09714308,1.1237258,0.93970364
474,1257,-0.003968438085221655,0.005604747296846667,324497.9156150118,345885.7609557763,0.9898634414890928,1.856675927581677,2.083273698237246,2.5,0.033712287,2.5,0.03512164,1.1237258,0.9874609
475,483,-0.01017662373650072,0.00337044030875272,415946.84854357346,385301.0667669783,1.9349288671347913,2.321007054798873,1.2321153745967668,2.48,0.07745652,2.72,0.011442999,0.8376972,0.98567563
475,676,-0.008881403278726944,0.0028405870655496663,349180.1875636111,293702.0106878875,1.9349288671347913,3.7575810603163444,1.0546625247981232,2.48,0.07745652,2.38,0.18807444,0.8376972,9.513166
475,1187,-0.01188208615224022,0.004068116744232804,503860.8636769224,616269.8155699432,1.9349288671347913,1.344087281910304,1.0232718652405748,2.48,0.07745652,2.58,0.025018716,0.8376972,1.0502867
475,1218,-0.005187465070911092,0.001329458108424469,158763.24462396538,139323.36285042998,1.9349288671347913,5.643860161378698,1.577656135843402,2.48,0.07745652,0.66,0.0882276,0.8376972,0.87876874
476,812,-0.004931300333663512,0.010961300026027557,440021.2756733916,419859.6650073393,0.8718063802290964,3.229777261455697,1.1788916961166542,2.98,0.19419436,0.99,0.08222558,1.0642899,0.98277247
476,1214,-0.0028083294488703116,0.009227038208981433,149742.3836875546,135618.86621036835,0.8718063802290964,1.8614570588047568,1.2547516577896864,2.98,0.19419436,2.54,0.06238988399999999,1.0642899,1.2626469
477,509,-0.002048182502649258,0.0013177183823061087,31143.156421838503,30327.130988440193,3.72824913271053,13.660398628632612,1.396460169508411,2.54,0.2025974,1.38,0.146127,0.94288516,1.0067515
477,524,-0.010205161099546785,0.003519195723992633,240348.3349443927,232315.35381873726,3.72824913271053,3.2593909707898927,1.102660760693909,2.54,0.2025974,2.63,0.011923948,0.94288516,1.0285211
477,618,-0.0033521333022638457,0.0016696401270949656,64586.08588125291,57171.2736241819,3.72824913271053,2.592806817043833,1.4368345055649892,2.54,0.2025974,2.71,0.0841072,0.94288516,0.8390764
477,784,-0.007794466047874871,0.002868576077155497,178520.30846896704,199443.11648485565,3.72824913271053,2.1276395506839436,1.1358423876107342,2.54,0.2025974,2.56,0.024896752,0.94288516,1.0607634
477,798,-0.003270730655849931,0.0016476704627756658,62498.320788708894,56099.985116781034,3.72824913271053,4.400505152985134,1.0415585930391713,2.54,0.2025974,2.67,0.034997888,0.94288516,3.0151775
477,812,-0.00740497287571572,0.0027634562238833416,168530.82674519945,175105.4558725398,3.72824913271053,3.229777261455697,1.6002466450009591,2.54,0.2025974,0.99,0.08222558,0.94288516,0.98277247
477,855,-0.008865908211751015,0.0031577463402230077,205999.99920342054,234311.62353305717,3.72824913271053,1.6675398702028656,1.2488203556879036,2.54,0.2025974,2.44,0.028472774,0.94288516,1.1067127
477,1025,-0.0029530478987606127,0.0015619314378084257,54350.58849777383,55715.59214683776,3.72824913271053,3.0221885891675178,1.531289477077325,2.54,0.2025974,2.51,0.018604323,0.94288516,1.061218
477,1098,-0.011525230544852466,0.003875467711073545,274204.66553135565,268165.08550006244,3.72824913271053,2.9973374015947996,1.1150097287470837,2.54,0.2025974,2.69,0.069645636,0.94288516,1.1000322
477,1108,-0.00776729776636806,0.0028612436616735496,177823.51306669088,164414.65551162267,3.72824913271053,4.242273153078838,1.1399164387256608,2.54,0.2025974,2.59,0.049456384,0.94288516,1.0352473
477,1182,-0.0013091514395470005,0.001118262159527624,12188.941493675546,14493.000855531202,3.72824913271053,3.5468791445506413,1.0265573301163955,2.54,0.2025974,2.52,0.05141457,0.94288516,1.0393113
477,1218,-0.004885074994502978,0.0020833639540613147,103902.0331502001,126036.72779903303,3.72824913271053,5.643860161378698,1.4529520215584362,2.54,0.2025974,0.66,0.0882276,0.94288516,0.87876874
477,1256,-0.00875747885080076,0.003128482467764604,203219.06953133433,205093.84705004442,3.72824913271053,3.4671391660914943,1.2236969525230947,2.54,0.2025974,0.91,0.06177732,0.94288516,1.0195869
478,484,0.00020330587551647543,0.0022530206825573437,56739.369692746826,63336.25202213165,1.3271853947911494,2.507238243877926,2.8640554613069247,0.56,0.52799284,2.42,0.0941031,7.3885703,0.7946131
478,655,0.00019676511325293438,0.002566855832800173,34904.78931477403,37869.20350656047,1.3271853947911494,5.878449006297531,1.1330932971037564,0.56,0.52799284,2.39,0.06934053,7.3885703,1.6615449
478,688,0.00019030886364535806,0.0028766359446524524,13352.331769778088,13194.00654544357,1.3271853947911494,3.5498123863211197,2.4903190933640422,0.56,0.52799284,2.5,0.1329631,7.3885703,0.9925323
478,1149,0.00020680770033772183,0.002084998107417156,68429.27255854674,78969.21762170683,1.3271853947911494,3.104856612660026,1.1925815356068787,0.56,0.52799284,2.42,0.0470253,7.3885703,1.1009144
478,1280,0.00022387158709116355,0.0012662483581954542,125392.48141196545,112443.72604423907,1.3271853947911494,6.86791036308854,1.5708903028782657,0.56,0.52799284,2.65,0.02273873,7.3885703,1.0286908
479,524,-0.011850965080824987,0.001686579954611142,354442.9556173735,302080.1796028108,3.0051066868690612,3.2593909707898927,1.0275272725177251,2.53,0.06582504,2.63,0.011923948,0.8622481,1.0285211
479,766,-0.0076478149576926025,0.0008848769678704515,222994.546988962,229957.60886356735,3.0051066868690612,4.7927366624548755,1.3172511352420893,2.53,0.06582504,2.84,0.18000656,0.8622481,3.2255764
479,784,-0.009210171114702678,0.0011828786001543419,271855.3358100675,294956.6924117634,3.0051066868690612,2.1276395506839436,1.0607088994345504,2.53,0.06582504,2.56,0.024896752,0.8622481,1.0607634
479,855,-0.010067191262462761,0.0013463454267077948,298657.59870464,354640.80530064116,3.0051066868690612,1.6675398702028656,1.1736868675117198,2.53,0.06582504,2.44,0.028472774,0.8622481,1.1067127
479,966,-0.002299841798814476,-0.00013518796649511,55743.19014280375,65066.84616354218,3.0051066868690612,0.4083444677097769,1.0563648314899536,2.53,0.06582504,2.57,0.015505898,0.8622481,1.1565315
479,1025,-0.003417173249062657,7.793027449117809e-05,90686.37245677332,103211.66146732176,3.0051066868690612,3.0221885891675178,1.4561559889011415,2.53,0.06582504,2.51,0.018604323,0.8622481,1.061218
479,1052,-0.0009986350650803301,-0.00038337832235714025,15049.531949491738,16946.39311116176,3.0051066868690612,6.223950668010852,1.081708925656849,2.53,0.06582504,2.52,0.1070487,0.8622481,0.7418419
479,1055,-0.0007784230106465274,-0.00042538126219606126,8162.667748090295,10164.02340052889,3.0051066868690612,3.3436539341747715,2.469577401595852,2.53,0.06582504,2.59,0.105868556,0.8622481,0.86930984
479,1068,-0.0013561938682882671,-0.0003151780553979386,26231.748690714307,22974.822327376958,3.0051066868690612,10.463304618994123,1.1759065315667676,2.53,0.06582504,1.54,0.5172692,0.8622481,2.5458083
479,1098,-0.013214810907423135,0.0019467180035996727,397095.575264283,347139.20404164697,3.0051066868690612,2.9973374015947996,1.0398762405709001,2.53,0.06582504,2.69,0.069645636,0.8622481,1.1000322
479,1133,-0.0015005180809472309,-0.00028764985655705094,30745.312928203635,26564.73179066763,3.0051066868690612,6.135373585464891,1.0788318789560774,2.53,0.06582504,2.47,0.10194129,0.8622481,0.7024967
479,1218,-0.005527964508861686,0.0004805396526463172,156698.80216284478,154284.47473939776,3.0051066868690612,5.643860161378698,1.3778185333822524,2.53,0.06582504,0.66,0.0882276,0.8622481,0.87876874
480,509,-0.0015426260368261312,0.006965765452851695,66228.05749630774,68649.1473747777,1.785074412014087,13.660398628632612,2.492820642026713,2.44,0.21402389,1.38,0.146127,1.0622864,1.0067515
480,706,0.002274798568766238,0.0008701082835406038,438186.5643262398,366884.16961502004,1.785074412014087,0.7181859923964634,1.8941234908320896,2.44,0.21402389,2.4,0.081965946,1.0622864,0.9752392
480,728,-0.0011730772079144088,0.0063756705063617945,102235.79695536233,112754.90183379287,1.785074412014087,3.885630985081144,1.1886296770361935,2.44,0.21402389,2.57,0.035612594,1.0622864,1.0525026
480,829,-0.001614291493936954,0.0070802007338496694,59245.188370569034,60655.744057429,1.785074412014087,1.1041374443213352,2.4030609538346623,2.44,0.21402389,2.56,0.037998796,1.0622864,1.0884537
480,852,0.004615220149696688,-0.0028670729480440096,666230.2866096174,632086.309362312,1.785074412014087,0.5403942277195554,1.13356893161183,2.44,0.21402389,2.56,0.03778783,1.0622864,1.0606072
480,890,0.00039335568257597075,0.0038743931097697804,254864.36181098266,240034.79493299406,1.785074412014087,1.1064691820772918,2.309569790576594,2.44,0.21402389,2.5,0.1391047,1.0622864,0.8021842
480,926,-0.0008758031533906935,0.005900983797670014,131201.29722429632,122089.5528059208,1.785074412014087,3.2446456726557833,1.2160374089667063,2.44,0.21402389,2.46,0.02770854,1.0622864,2.2825937
480,1016,-7.495054432728881e-05,0.004622183702745463,209233.99503362345,214332.69570151012,1.785074412014087,2.269764990011165,2.482406135754632,2.44,0.21402389,1.99,0.18731426,1.0622864,1.1196772
480,1146,-0.0008795057589403991,0.005906896111964611,130840.52634498908,153264.76483547097,1.785074412014087,3.7933031837004094,1.0504052531241106,2.44,0.21402389,2.54,0.024954718,1.0622864,1.0134494
481,606,-0.005369520173350265,-0.007037306321723367,338253.82120353775,327611.171116675,2.7942086966854243,0.9769610554884111,1.8225021169173212,2.35,0.06123183,2.68,0.049535297,1.117122,1.4440209
481,782,-0.0008656895173760654,-0.0001033943378947388,65083.027748754794,74457.14499902462,2.7942086966854243,1.0084172456172746,1.8010797692319354,2.35,0.06123183,2.51,0.035127915,1.117122,1.2545882
481,970,-0.0020867985657243527,-0.0019833634820881265,139146.9420279571,159767.1932628871,2.7942086966854243,1.4241561934609421,1.886823009419288,2.35,0.06123183,2.58,0.05283557,1.117122,0.9649927
481,998,-0.00031104196589625774,0.0007505181641007792,31441.99563656527,38652.53548739501,2.7942086966854243,4.621872020577589,1.9988205898239393,2.35,0.06123183,2.48,0.059564058,1.117122,0.87722063
481,1016,-0.0004896970893463928,0.00047546810203415385,42277.96296204616,44834.382102005926,2.7942086966854243,2.269764990011165,2.665229717257874,2.35,0.06123183,1.99,0.18731426,1.117122,1.1196772
481,1213,-0.0002463378814586354,0.0008501339047347137,27517.499483019874,27552.7716490887,2.7942086966854243,4.290716264694505,1.7556261133623563,2.35,0.06123183,2.58,0.04013994,1.117122,0.9598797
481,1257,-0.00045202833796759704,0.0005334613585645318,39993.24058045591,39046.818568116476,2.7942086966854243,1.856675927581677,1.9592631276011923,2.35,0.06123183,2.5,0.03512164,1.117122,0.9874609
481,1276,-0.00015346941461693122,0.0009931103672931613,21884.749339444574,19441.95070684481,2.7942086966854243,3.8039489719588975,1.504807861685179,2.35,0.06123183,2.69,0.1851194,1.117122,0.717586
482,517,-0.011088651060312893,-0.007036591195270634,177672.54085187058,151963.8145843675,5.218830138668177,4.139759300686309,1.1099751822745845,2.64,0.059582368,2.13,0.2876571,1.030524,5.455476
482,843,-0.005495644894715933,-0.0014647639746067029,38021.09783319975,46299.51518759874,5.218830138668177,15.087491566634757,1.615786658136696,2.64,0.059582368,2.03,0.015315163000000001,1.030524,1.1160008
482,856,-0.005953372692895909,-0.0019207585024227734,49450.07638837891,42809.50856383686,5.218830138668177,3.7178433089674288,1.1513159699773237,2.64,0.059582368,2.62,0.08617055,1.030524,1.3071481
483,600,-0.009378426550808658,0.00426777776003029,337533.0834613165,281803.4194689219,2.321007054798873,3.7018442616564005,1.0406473206047195,2.72,0.011442999,3.26,0.5707295,0.98567563,1.0678546
483,628,-0.011848952657637368,0.00149039938817566,485381.3244005215,427847.6634764955,2.321007054798873,2.3440540557212945,1.4684064548312041,2.72,0.011442999,2.49,0.05576879,0.98567563,1.1756179
483,696,-0.01036517734873365,0.0031584673516148456,396585.02762629354,413523.1670184176,2.321007054798873,1.9387800323401414,1.7861581141733964,2.72,0.011442999,2.5,0.017166633,0.98567563,1.1854056
483,698,-0.007696898939917396,0.0061581598957449885,236902.33170613417,199453.22568057597,2.321007054798873,4.024945501190253,1.238439940533645,2.72,0.011442999,1.4,0.17184462,0.98567563,1.1549832
483,715,-0.005418212726844608,0.008719870855584075,100534.71861999214,86595.64855294989,2.321007054798873,2.063184310618154,1.4882417610444072,2.72,0.011442999,2.54,0.013440667,0.98567563,0.99988294
483,764,-0.010697528321615041,0.002784836649476463,416474.5186052099,519096.74729532166,2.321007054798873,2.4564992281828575,1.247290021025189,2.72,0.011442999,2.73,0.06831386,0.98567563,2.940872
483,774,-0.00537756873683659,0.008765563041747228,98102.38551862299,105317.17229498076,2.321007054798873,12.784679862271705,2.295249858658675,2.72,0.011442999,0.99,0.07967397,0.98567563,1.0481087
483,953,-0.010426881362643269,0.0030890993764230434,400277.69450004544,373567.76879054296,2.321007054798873,2.096273793067894,1.76849195914343,2.72,0.011442999,2.56,0.019337064,0.98567563,1.325411
483,1017,-0.007078342544268131,0.006853544231211046,199884.9228369635,226469.59146039793,2.321007054798873,4.229955907333172,1.505412147983667,2.72,0.011442999,2.56,0.24901901,0.98567563,1.0602363
483,1028,-0.006531704080466725,0.007468078051513286,167171.4311319552,184741.4195422796,2.321007054798873,4.390042018712023,1.5533105340482067,2.72,0.011442999,2.3,0.0993855,0.98567563,0.84913105
483,1030,-0.0086709705977147,0.005063103442981753,295195.4947518512,295241.30977494153,2.321007054798873,3.236466514639824,1.1835643758028958,2.72,0.011442999,2.46,0.0594832,0.98567563,0.88771695
483,1164,-0.006504454241116889,0.0074987124634458505,165540.66884103548,165474.5449803898,2.321007054798873,4.695444352914269,1.4230404400580232,2.72,0.011442999,2.74,0.2223873,0.98567563,1.0591623
483,1213,-0.006836800219743905,0.007125087375874358,185429.8609395951,223342.6104704571,2.321007054798873,4.290716264694505,1.6046823321967745,2.72,0.011442999,2.58,0.04013994,0.98567563,0.9598797
483,1273,-0.012141710690127702,0.001161279276723326,502901.38217480655,620286.4577126654,2.321007054798873,1.4992691647716219,1.378576054875062,2.72,0.011442999,2.47,0.16082387,0.98567563,1.125715
483,1276,-0.008258158934242359,0.0055271884743474655,270490.84657393,244819.1413573325,2.321007054798873,3.8039489719588975,1.3538640805195974,2.72,0.011442999,2.69,0.1851194,0.98567563,0.717586
484,577,0.0003780749472379827,0.0016847718149553127,41446.06028610101,39655.539788500915,2.507238243877926,5.122504010737771,1.456821293006752,2.42,0.0941031,2.52,0.015792808,0.7946131,1.15542
484,693,0.00048316492933999494,0.0013430794163085714,28283.320248122192,34987.174338502184,2.507238243877926,3.963110193301539,1.0144263349007105,2.42,0.0941031,2.48,0.18871312,0.7946131,1.0909283
484,699,-8.804082877248657e-05,0.0032003132049757297,99828.03604161019,84915.76380777413,2.507238243877926,3.8422278723232366,1.945065482739337,2.42,0.0941031,2.55,0.020477822,0.7946131,1.1215324
484,714,0.00022361929941025775,0.0021869730689203287,60791.95319700124,71995.59600503817,2.507238243877926,4.176451775901567,2.32485632843154,2.42,0.0941031,2.5,0.039778028,0.7946131,1.0788869
484,732,0.00035154441893695004,0.0017710338893340608,44769.064440367074,46016.75543887207,2.507238243877926,4.239542584306037,1.0104834460476477,2.42,0.0941031,2.48,0.0549401,0.7946131,1.1455288
484,908,0.0005306361056717297,0.0011887303548383035,22337.456133832726,24609.2114359592,2.507238243877926,3.2487908965589147,2.5262601646744565,2.42,0.0941031,2.51,0.06029064,0.7946131,0.90785396
484,955,0.0005218770433654105,0.0012172098059665493,23434.547005944805,28049.804384826235,2.507238243877926,1.6744964516643341,1.95097920725811,2.42,0.0941031,2.51,0.05698211,0.7946131,0.9085968
484,971,-0.0015267943928664054,0.007878315299405487,280034.9288784597,275115.0470611185,2.507238243877926,1.027142202095027,1.1850559070137772,2.42,0.0941031,2.38,0.16241097,0.7946131,1.0079905
484,1189,-0.00020836981617522563,0.003591554115954895,114899.49336356508,117867.15004132078,2.507238243877926,2.0672317401768923,2.634174181273251,2.42,0.0941031,2.61,0.03153346,0.7946131,1.0609052
