,star_s,star_b,cross_point_x,cross_point_y,TBL_S,TBL_B,vel_mod_s,vel_mod_b,angle,parallax_s,parallax_err_s,parallax_b,parallax_err_b,ruwe_s,ruwe_b,star_score,star_score_ID
5134,661,1015,0.0006995249556367,-0.0021653605378073,6543.563306593955,6368.8748524379625,4.427080533947077,3.219068564470613,1.550663514177044,2.47,0.05596455,2.61,0.05067742,0.96734554,1.7462513,0.0,661.0
4824,602,1290,2.018863871527894e-05,-0.0004003811536325,11382.301917701148,12425.672661674256,3.4921573932184677,2.8866829775193485,1.3501776774313092,2.46,0.046679564,2.78,0.22096342,0.5784394,0.42906037,0.0,602.0
5159,665,1003,0.0022965954475582,0.0016249527894321,78078.78644595598,78763.15267852451,2.6705445224654945,2.427953934363225,1.4227547206729445,2.91,0.7530405,2.78,0.2626102,4.3666406,1.1543642,0.0,665.0
5158,664,1165,0.0048464311042623,-0.0031568789283522,95154.83645972233,87971.01772484838,5.920222954407163,1.20840467974307,1.2070577651505694,2.42,0.033981897,2.44,0.0596199,0.9191526,1.0430064,0.0,664.0
5157,664,1048,0.0005087607829605,6.985163014350617e-05,10853.218707874712,9111.64756961816,5.920222954407163,5.031842498174003,1.3392011361628566,2.42,0.033981897,2.23,0.19814901,0.9191526,3.257796,0.0,664.0
5156,664,802,0.0004637566181036,0.0001033295810357,9978.5731903545,9466.351770979189,5.920222954407163,2.494112494776587,1.7489860161222122,2.42,0.033981897,2.58,0.29207036,0.9191526,0.96046543,0.0,664.0
5155,664,770,0.006328260653512,-0.004259190615242,123953.8504421286,127854.38662695963,5.920222954407163,1.1734192580882974,1.4524632658713028,2.42,0.033981897,2.57,0.054303486,0.9191526,1.081108,0.0,664.0
5154,664,704,0.0042352319894949,-0.0027022166984311,83276.32326558685,75727.72875984406,5.920222954407163,3.626711992682912,1.3833788590509184,2.42,0.033981897,2.6,0.016942961,0.9191526,0.9230945,0.0,664.0
945,87,441,-0.0030360636366208,0.0106162125797518,389972.2957592196,327688.523468638,2.944307490376399,1.259723841604373,1.06841071809693,2.4,0.27903667,2.58,0.03869302,0.99510753,1.0958948,0.0,87.0
363,35,339,-6.977816931611272e-05,0.0020810188878584,50980.15143543038,48217.30212640862,20.3497153624504,2.8043347282936613,1.4703956554028832,2.02,0.05791169,2.62,0.052369032,0.96840405,0.95063806,0.0,35.0
1949,194,1235,-0.0018466243937892,0.0012618814273507,131370.97711144315,118315.1541694725,5.399449639628749,2.6091393922012456,1.1633597211351536,2.34,0.044636026,3.34,0.01643957,2.61426,1.0573809,0.0,194.0
1951,196,780,-0.0006492920064294,0.0114114879511995,38739.182233506064,39842.37840671008,1.6979586946458889,2.045631284984568,1.1413088757829015,2.39,0.36948532,2.41,0.085912794,11.656415,0.9089182,0.0,196.0
1952,198,843,-0.0008423696670645,-0.0057333286151882,70781.8712244354,84936.77529279802,2.6028055159511405,15.087491566634757,1.4015136672659665,2.59,0.023635508,2.03,0.015315163,1.1365851,1.1160008,0.0,198.0
4810,599,1188,-0.0001887244348892,0.0008155271288265,17005.873831543195,21035.30175585637,7.37826956212546,0.7041182417734612,2.2033202708114343,2.52,0.3907027,2.87,0.14925735,1.9911473,0.6716333,0.0,599.0
4811,599,1197,-0.0074887115186907,0.0074530886531178,140454.82494467913,117726.28658648123,7.37826956212546,4.938671561503081,1.13483378196529,2.52,0.3907027,2.92,0.181601,1.9911473,0.97298914,0.0,599.0
359,35,179,0.0047778905394135,-0.00316943975173,18561.624515181484,19667.08272658601,20.3497153624504,9.32299153988755,1.2978710384614265,2.02,0.05791169,2.52,0.0214338,0.96840405,1.0927376,0.0,35.0
4814,600,647,-0.0019506299024907,0.0027864766427128,92921.11413210948,85925.51058227337,3.701844261656401,0.9045036534391728,1.1597515800315523,3.26,0.5707295,2.54,0.10418778,1.0678546,1.1503251,0.0,600.0
1980,200,497,-0.0027078876987117,-0.0018102437227683,238553.78300690165,291098.5463907745,1.4564685648246902,0.8105722398811589,1.5962228933415177,2.5,0.059679184,2.56,0.022219207,1.1376356,1.125548,0.0,200.0
2179,214,1012,-0.0015526137033022,-0.0068542404783237,164549.9128523384,146693.58104861292,3.672536934339506,3.552485263617909,1.8828381361044035,1.02,0.040975425,2.43,0.071394295,1.1653367,0.99574006,0.0,214.0
2178,214,1004,-0.0014318751536044,-0.0069414921872752,160805.36419453312,175991.4323996444,3.672536934339506,2.9103047576662964,1.8345535802454085,1.02,0.040975425,2.39,0.07426421,1.1653367,0.8697039,0.0,214.0
2175,214,976,-0.0012192639949662,-0.0070951356340434,154211.50638602188,145055.15320572862,3.672536934339506,3.120398034633879,2.2387308290925025,1.02,0.040975425,2.5,0.03727001,1.1653367,1.3800001,0.0,214.0
2172,214,952,-0.0025817300585443,-0.0061105495781956,196466.6144890019,200172.7136984344,3.672536934339506,2.1958057230089936,1.739233269399966,1.02,0.040975425,2.53,0.01674172,1.1653367,1.1068503,0.0,214.0
4822,601,1211,0.0009817773107179,0.0090516548176278,94659.78768493742,87184.56415106454,0.78912526095546,2.6540221446241565,2.882095143324419,2.53,0.01830928,2.51,0.015738256,1.0511347,1.0453428,0.0,601.0
4565,543,1291,-0.000417256521747,-0.0067303882618423,132184.5959887388,150735.119749512,1.2129524398846965,2.5416867212956142,1.2446265007399666,2.64,0.105323486,2.66,0.065170735,0.9967454,1.0334998,0.0,543.0
5436,713,843,-0.0015354934047884,-0.0050975090400179,84600.73478983984,79181.60268224867,3.502520287854153,15.087491566634757,1.2266637989278577,2.41,0.08708824,2.03,0.015315163,0.8903182,1.1160008,0.0,713.0
5871,809,982,-0.0148438379869811,0.0014228154544202,95186.24879535491,106808.27289401735,8.227763098981896,9.591675211721665,1.084077578037435,2.38,0.02003754,2.52,0.02717444,1.1145533,1.0850401,0.0,809.0
202,20,1204,0.0003003475013402,-0.002824286412868,51055.76855472736,53307.25946851135,14.520529763797157,1.9206782666760165,1.2399567274646912,1.46,0.01971425,2.6,0.026161926,1.057344,1.2784501,0.0,20.0
5734,770,1275,0.0104432118157952,8.844464033476874e-05,598809.5578772649,619935.2772374728,1.1734192580882974,1.055113216235451,1.6863702029071297,2.57,0.054303486,2.52,0.08316636,1.081108,1.9909757,0.0,770.0
5733,770,1152,0.0072308444469439,-0.0033055693043977,231154.8847956,287884.00241112144,1.1734192580882974,0.9406342550927752,2.510308554539112,2.57,0.054303486,2.55,0.030228354,1.081108,1.1379265,0.0,770.0
5732,770,889,0.0082651111227775,-0.0022128189688074,349526.4571973103,300045.2533644958,1.1734192580882974,2.4673148580327924,2.2009278466690043,2.57,0.054303486,2.55,0.029976364,1.081108,1.0995424,0.0,770.0
2711,270,654,-0.0010161817297623,-0.0003990536290385,47483.34608218868,49720.217284164464,3.448503975955067,3.074022300882326,1.1753508797848455,2.53,0.09967998,2.47,0.048122924,0.8655134,0.76876783,0.0,270.0
497,43,223,-0.0021604219602109,-0.0053523886637591,30362.66354898429,29924.95503625411,22.97790382634037,2.7322096220432,2.148679800131851,2.83,0.024015222,1.83,0.30081096,1.0197788,9.731623,0.0,43.0
4150,482,843,-0.0054956448947159,-0.0014647639746067,38021.09783319975,46299.51518759874,5.218830138668177,15.087491566634757,1.615786658136696,2.64,0.059582368,2.03,0.015315163,1.030524,1.1160008,0.0,482.0
4151,482,856,-0.0059533726928959,-0.0019207585024227,49450.07638837891,42809.50856383686,5.218830138668177,3.7178433089674288,1.1513159699773237,2.64,0.059582368,2.62,0.08617055,1.030524,1.3071481,0.0,482.0
5727,769,870,-0.0051543351374921,0.0025171241014972,397284.73112207424,474832.56043232366,1.3034853840406342,0.4165281378796396,1.5945382913536623,2.47,0.02574282,3.01,0.1884184,1.3894625,1.1041709,0.0,769.0
4156,483,715,-0.0054182127268446,0.008719870855584,100534.71861999214,86595.64855294989,2.321007054798873,2.063184310618154,1.4882417610444072,2.72,0.011442999,2.54,0.013440667,0.98567563,0.99988294,0.0,483.0
5725,768,1178,0.0053755026293099,-0.0055846496321477,102306.62462979184,107432.27343982772,7.22775021872432,1.510011634875657,1.0175861959920125,2.09,0.6270406,2.6,0.05753643,2.3004754,0.98470867,0.0,768.0
496,43,218,-0.0027134124956662,-0.0043102024342414,35102.704285962245,30095.21972940748,22.97790382634037,12.408418639914254,2.3515137462991422,2.83,0.024015222,0.84,0.96664894,1.0197788,3.6392279,0.0,43.0
5736,771,1060,-0.0048722440791981,-0.0040140740385864,20243.749912460567,21741.59222330721,14.617797185575046,2.6365612492764945,1.4247032220013602,2.51,0.0155136229999999,2.58,0.020732729,1.1537688,1.2650564,0.0,771.0
495,43,113,-0.0045345021178406,-0.000878110191677,50712.44521522997,59962.43899811133,22.97790382634037,3.1958737576912197,1.0552101864589094,2.83,0.024015222,2.28,0.10081519,1.0197788,1.5305822,0.0,43.0
2701,270,427,-0.0023952327015036,0.000534603567582,92065.77291345988,88567.6753383499,3.448503975955067,2.388529141571614,1.5020329472574308,2.53,0.09967998,2.63,0.049149945,0.8655134,1.053356,0.0,270.0
2694,267,640,0.0045124650533075,-0.00285592584483,132611.67515996867,148966.84092616936,2.5334055261292425,2.391570080713005,1.4423180216105511,1.93,0.41204244,2.57,0.028765004,7.3685746,1.0430266,0.0,267.0
204,20,1290,-0.0016421339150886,-0.0014119030247859,66324.85367443542,74655.70605852036,14.520529763797157,2.8866829775193485,1.1753304925675747,1.46,0.01971425,2.78,0.22096342,1.057344,0.42906037,0.0,20.0
264,24,504,0.0088381739530797,-0.000804252394951,9811.483993198071,9066.212712241677,80.98303656048955,38.49741441837077,2.4686593149141256,3.34,0.17852105,1.72,0.040544074,1.2650229,1.0687641,0.0,24.0
5717,766,1161,-0.003649809977649,0.0093328452618859,49932.14197553604,56673.15870960643,4.792736662454876,2.149678817777659,1.1341499464633789,2.84,0.18000656,2.53,0.044528354,3.2255764,1.0865414,0.0,766.0
4174,484,971,-0.0015267943928664,0.0078783152994054,280034.9288784597,275115.0470611185,2.507238243877926,1.027142202095027,1.1850559070137772,2.42,0.0941031,2.38,0.16241097,0.7946131,1.0079905,0.0,484.0
5714,766,1107,-0.0066357727593904,0.0030233686521328,184386.53774955464,227216.5930021015,4.792736662454876,2.7801004505611955,1.1443360602380306,2.84,0.18000656,2.44,0.0773098,3.2255764,0.9681759,0.0,766.0
4176,484,1193,-0.002562403576751,0.0112455228964021,409747.144978989,473287.7769273152,2.507238243877926,0.9187238297728852,1.0812836301281774,2.42,0.0941031,2.46,0.02718511,0.7946131,1.1100928,0.0,484.0
5712,766,973,-0.0076790731110514,0.0008188270530196,231365.12678327257,224351.7495458568,4.792736662454876,2.886195561363368,1.2555951174676436,2.84,0.18000656,2.53,0.084712386,3.2255764,0.72001684,0.0,766.0
5735,771,1019,-0.0083723888487663,0.0026874722283503,67991.32622370719,71520.52748394744,14.617797185575046,2.657699217708537,1.229204485290874,2.51,0.0155136229999999,2.65,0.04759055,1.1537688,1.082838,0.0,771.0
4136,480,852,0.0046152201496966,-0.002867072948044,666230.2866096174,632086.309362312,1.785074412014087,0.5403942277195554,1.13356893161183,2.44,0.21402389,2.56,0.03778783,1.0622864,1.0606072,0.0,480.0
5710,766,900,-0.006853168270244,0.0025640019449574,194175.60217947653,200877.38179202357,4.792736662454876,1.6051506318187996,1.113032056376344,2.84,0.18000656,2.5,0.058694046,3.2255764,4.601199,0.0,766.0
5750,774,1196,-0.0055905261950436,0.0105414005228234,118232.17208447482,125481.1597938871,12.784679862271703,2.676285097353874,1.242438045270697,0.99,0.07967397,2.61,0.06773512,1.0481087,1.0136317,0.0,774.0
5760,779,831,-0.0187734943047594,-0.0014737565869172,408827.8673618095,479442.61109158286,2.930374690392487,4.322736112683483,1.1822218684823258,2.63,0.03402954,2.14,0.19958766,1.0100496,0.9962947,0.0,779.0
5759,778,1152,0.0074690669802297,-0.0014343174499288,98557.189785246,102751.32059553252,9.001263219190035,0.9406342550927752,2.9135298781268464,0.67,0.028085046,2.55,0.030228354,1.0332029,1.1379265,0.0,778.0
187,20,1048,-0.0004928859335933,-0.0022475242791889,57291.06570370439,55428.96988245036,14.520529763797157,5.031842498174003,1.7915001515715852,1.46,0.01971425,2.23,0.19814901,1.057344,3.257796,0.0,20.0
5757,777,897,0.0001008401308508,-0.0051185857481123,91006.18854871271,89615.36655593078,2.614572325213749,3.2593837195089392,1.143690293025217,2.58,0.02027205,2.56,0.02751372,1.0608754,1.4833994,0.0,777.0
1080,102,478,0.0002941798252276,-0.0021072417014965,335120.5687191907,360097.6755422075,0.1529328280004102,1.3271853947911494,1.3594937114788002,2.39,0.067584865,0.56,0.52799284,1.4180635,7.3885703,0.0,102.0
5755,776,974,-0.0009734270511829,0.012234981776915,123866.52230095305,123283.87984638094,1.176744912405394,1.4128758692677663,1.1116344343414146,2.44,0.08280278,2.56,0.23114017,1.1293759,6.798422,0.0,776.0
188,20,1051,-0.0020833884238303,-0.00109106570156,69793.38243175004,61858.10716997768,14.520529763797157,2.0699182782570333,1.7062818569926077,1.46,0.01971425,2.52,0.018786827,1.057344,1.1668823,0.0,20.0
189,20,1059,0.0007480213915617,-0.0031497912853879,47536.77955547616,53596.20210977049,14.520529763797157,4.024617495806822,2.155123107631036,1.46,0.01971425,2.54,0.02756405,1.057344,1.0003843,0.0,20.0
190,20,1071,0.000938341673933,-0.0032881736673056,46040.74640583697,42544.31654407748,14.520529763797157,4.077084565128663,2.24144277593551,1.46,0.01971425,2.37,0.07562082,1.057344,0.93702227,0.0,20.0
193,20,1079,0.0003405680623188,-0.0028535308893943,50739.610488065206,45819.69962135934,14.520529763797157,4.415341331814717,1.5955672597760722,1.46,0.01971425,2.54,0.05439941,1.057344,0.8451858,0.0,20.0
5749,774,1161,-0.0054467548559531,0.0093425012928502,109513.02775526216,133843.07118350334,12.784679862271703,2.149678817777659,1.4460732753017682,0.99,0.07967397,2.53,0.044528354,1.0481087,1.0865414,0.0,774.0
5738,771,1222,-0.0078316588902124,0.0016521645271735,60614.90420130784,52617.68838802493,14.617797185575046,11.8107491722502,1.273085750175747,2.51,0.0155136229999999,2.87,0.70867604,1.1537688,3.5704815,0.0,771.0
195,20,1094,0.0006989755290886,-0.0031141299087459,47922.30985838541,42405.06192449215,14.520529763797157,3.4239074487531567,1.706521619611527,1.46,0.01971425,2.48,0.07011559,1.057344,0.8237895,0.0,20.0
196,20,1100,0.0005038084350878,-0.0029722233972419,49456.44189468702,42715.78998455472,14.520529763797157,6.02106087121969,1.9879132141614824,1.46,0.01971425,2.13,0.12660083,1.057344,0.77964175,0.0,20.0
5746,774,1091,-0.0044363735445748,0.0009170015802261,48237.529195014446,55624.98521626702,12.784679862271703,7.078549702876237,1.357653209416255,0.99,0.07967397,2.38,0.6839028,1.0481087,0.8777637,0.0,774.0
199,20,1156,-0.0001812466470966,-0.0024741180306653,54841.391409825,63945.45232122715,14.520529763797157,1.853631044333534,1.5205137269701658,1.46,0.01971425,2.42,0.11968929,1.057344,0.87391526,0.0,20.0
5744,774,900,-0.0046380635115341,0.0025988802328871,60469.20167436048,73464.6388889599,12.784679862271703,1.6051506318187996,1.467191165388803,0.99,0.07967397,2.5,0.058694046,1.0481087,4.601199,0.0,774.0
5743,774,810,-0.0053345785840926,0.0084070711382344,102709.99516996797,125109.49785234575,12.784679862271703,6.452396065200661,1.6044827457310369,0.99,0.07967397,1.92,0.01698049,1.0481087,1.0508759,0.0,774.0
5742,773,1125,-0.003727331824746,0.0092006740266595,90854.63658229368,86209.88390246271,3.132378057027178,4.972677554804119,1.4185507999934803,2.54,0.0503212,2.52,0.06304425,1.0951383,1.0112028,0.0,773.0
1079,102,185,-9.534687952316356e-05,-0.0020321404508721,95655.29687491732,92507.53801453642,0.1529328280004102,3.0786169932565617,1.890016097596427,2.39,0.067584865,2.43,0.09001691,1.4180635,1.0278939,0.0,102.0
4135,480,829,-0.0016142914939369,0.0070802007338496,59245.18837056904,60655.744057429,1.785074412014087,1.1041374443213352,2.4030609538346623,2.44,0.21402389,2.56,0.037998796,1.0622864,1.0884537,0.0,480.0
5739,772,831,-0.0048669866668104,-0.0083121643247235,134600.6387656594,148488.75295206302,3.983134367306616,4.322736112683483,1.2035324420629985,2.63,0.29247716,2.14,0.19958766,0.97070515,0.9962947,0.0,772.0
4191,486,843,-0.0018905357911425,-0.0047718198636518,81161.37781011114,76233.60060654614,2.430667732575342,15.087491566634757,1.4096438139700918,2.57,0.070685275,2.03,0.015315163,0.9756593,1.1160008,0.0,486.0
1074,101,717,0.000813148034097,0.0017557842483048,79894.08476304998,99615.23410564776,5.074609716523774,3.1531216957144275,2.5703565103578403,2.73,0.035654824,2.4,0.28065792,1.0543474,1.0130218,0.0,101.0
5653,756,1231,-0.0049356427934506,0.0084083663205141,33176.488656546484,37111.66245283104,22.827191783974055,26.453400328926215,1.1235792548516252,2.92,0.019296376,2.81,0.03362441,1.0739101,1.0232962,0.0,756.0
2639,256,1290,-0.00094783293579,-0.0009894214648043,57752.95349598342,48664.13599268457,3.487615259912733,2.8866829775193485,1.250200513829392,2.57,0.21943684,2.78,0.22096342,0.9538948,0.42906037,0.0,256.0
4268,498,843,-0.004629481811551,-0.0022593168280042,54991.07312866206,53491.474979466126,3.398414300907181,15.087491566634757,1.634434730701498,2.67,0.059198312,2.03,0.015315163,1.1375858,1.1160008,0.0,498.0
4271,500,665,0.0020642477048558,0.000111248027085,23562.39651986752,25139.41402759337,3.935782709503944,2.6705445224654945,2.3309894549973267,2.17,0.2935141,2.91,0.7530405,1.0340085,4.3666406,0.0,500.0
4272,500,709,0.0017138293669323,0.0005643490619569,10127.067745801362,10296.839695869136,3.935782709503944,26.007834586248304,1.1446883940053445,2.17,0.2935141,1.43,0.017102215,1.0340085,1.0775291,0.0,500.0
4275,501,771,-0.0061868464541654,-0.0014970728233608,41946.573241264,38177.03020516174,10.19388222245822,14.617797185575046,1.227674669643652,1.26,0.10400061,2.51,0.0155136229999999,0.9959606,1.1537688,0.0,501.0
5676,763,978,-0.0049774875360337,0.0060386317728235,5378540.19625571,4790185.318406859,0.2269256332201279,0.1404602770885038,1.451974555964827,2.68,0.02822942,2.23,0.05783104,1.6521592,1.7247134,0.0,763.0
5674,762,765,-0.0038596047738922,0.0092466049210342,172881.64135510405,201790.1963984749,1.9156006370822416,2.9847345680121555,1.062938101029314,2.76,0.07848353,2.6,0.054713875,1.2900674,1.2655755,0.0,762.0
5672,761,1205,-0.0043536936030116,0.0075028818795641,113662.21922851108,100652.9364175275,1.9895179071269664,1.8793890171998269,2.3881172726868884,2.73,0.08389993,2.52,0.022847917,1.4414359,1.2488081,0.0,761.0
4278,501,1284,-0.0079378478079206,-0.0017406098202944,57956.44732298234,56635.73463503221,10.19388222245822,18.19067052285142,1.2684269978055696,1.26,0.10400061,0.86,0.07744477,0.9959606,0.99510777,0.0,501.0
2644,257,831,-0.0068797025738754,-0.007322428267964,220389.46553950448,196388.3487473589,4.072817393531239,4.322736112683483,1.179596629950342,2.36,0.0407754,2.14,0.19958766,1.418147,0.9962947,0.0,257.0
5669,761,1157,-0.0044031160121161,0.0052802016802987,216823.57056065448,237896.4497327069,1.9895179071269664,1.160940591713579,1.5986426859316556,2.73,0.08389993,2.9,0.0343998,1.4414359,1.069896,0.0,761.0
2637,256,1140,-0.0004740110171886,-0.0030496935755296,113711.73692733278,126672.50651132804,3.487615259912733,1.3971141892005092,1.0177876141448057,2.57,0.21943684,2.55,0.053510796,0.9538948,0.98652524,0.0,256.0
4266,497,761,-0.0045793655183318,-0.0026462894538652,524544.2773534447,584716.1432271403,0.8105722398811589,1.9895179071269664,1.1284330241416805,2.56,0.022219207,2.73,0.08389993,1.125548,1.4414359,0.0,497.0
2635,256,1010,-0.001261915115506,0.0003762704332292,20659.57308367236,22304.44288686186,3.487615259912733,2.4392679086591134,1.6339517227240885,2.57,0.21943684,2.53,0.10342994,0.9538948,0.75934803,0.0,256.0
2630,256,654,-0.0010747735010285,-0.0004374585943388,42761.16160124608,51824.10731688863,3.487615259912733,3.074022300882326,1.216637195527621,2.57,0.21943684,2.47,0.048122924,0.9538948,0.76876783,0.0,256.0
2627,256,497,-0.0009406268703913,-0.0010207548729609,58603.996128688304,70652.7085914703,3.487615259912733,0.8105722398811589,1.3767145033111303,2.57,0.21943684,2.56,0.022219207,0.9538948,1.125548,0.0,256.0
2625,256,356,-0.0012171392050558,0.0001815758530266,25947.647310420263,26335.68553748616,3.487615259912733,3.062404244640577,1.5387153069127772,2.57,0.21943684,3.31,0.59760094,0.9538948,0.5103484,0.0,256.0
5660,760,897,-0.0026808276647504,-0.005157425091199,181318.6430395481,168409.27794685386,2.311001227662971,3.2593837195089392,1.016753221793502,2.44,0.08437116,2.56,0.02751372,1.0006925,1.4833994,0.0,760.0
5659,759,1253,0.0065239772019814,0.0024591403934944,20825.415407785466,18622.43846939636,2.917298842472716,22.020933788891977,2.486694426581182,2.5,0.014818258,2.07,0.08707971,0.93484807,0.79623777,0.0,759.0
5658,759,1243,0.0018911386967182,-0.0028553491842477,243929.9418265062,221168.582119901,2.917298842472716,3.9615289396166458,1.2243787280868847,2.5,0.014818258,0.79,0.02656845,0.93484807,1.0223781,0.0,759.0
5657,758,843,0.0040163535796861,-0.0101903558131947,124982.96492345068,125279.91956854289,5.526645602306561,15.087491566634757,1.1383955321490014,2.32,0.080382116,2.03,0.015315163,2.0808656,1.1160008,0.0,758.0
5656,757,1226,0.0001690627910624,5.143860379428357e-05,3930.422264394962,3442.633535054277,2.0798189613863105,4.207916840062675,1.0606062689873847,2.46,0.04661454,2.55,0.04969319,1.4339302,0.8208975,0.0,757.0
1066,99,1222,-0.0051084746291429,0.0021578609910405,31564.299731735697,30968.47276103915,19.342268471559567,11.8107491722502,1.862438180088294,2.57,0.018276036,2.87,0.70867604,1.2190882,3.5704815,0.0,99.0
4267,498,831,-0.0088800863073262,-0.0063387564534761,215030.948441182,243994.4574542248,3.398414300907181,4.322736112683483,1.221872215622356,2.67,0.059198312,2.14,0.19958766,1.1375858,0.9962947,0.0,498.0
2646,258,449,-0.0006465017416792,-0.0070248286509889,182160.193456221,214071.58353136416,2.1272236140880367,2.578374022597933,2.017641684330623,2.48,0.080493756,2.46,0.024411386,0.90357316,1.0102024,0.0,258.0
5708,766,864,-0.0085615157241607,-0.0010458147505916,271100.4808460784,263960.553080485,4.792736662454876,2.0432322623705987,1.1494450107264411,2.84,0.18000656,2.57,0.13192959,3.2255764,2.852979,0.0,766.0
4245,493,774,-0.0055926594539378,0.0105591896208578,141122.5878116981,118361.54552084938,2.504495296650668,12.784679862271703,1.4069122492296442,2.55,0.037809744,0.99,0.07967397,2.4631696,1.0481087,0.0,493.0
4196,488,752,0.0008190876240276,0.007088356833933,188674.9343198164,210135.86128057665,3.5921300122756654,0.7773917738280538,1.3619492592379223,4.0,0.5412579,2.57,0.046411425,3.1935418,1.0281404,0.0,488.0
1072,101,536,0.0023021910641363,0.0034596524748409,38728.85544736627,46201.65505241777,5.074609716523774,2.1066930151361896,2.3733774797178167,2.73,0.035654824,3.38,0.6828738,1.0543474,3.173515,0.0,101.0
2688,266,957,0.0008691094808071,-0.0060445237064013,250115.8338288341,307851.89687003114,1.83217074940101,1.799792953407829,1.0575131943916345,2.39,0.053477697,2.66,0.12999003,1.207007,0.35960743,0.0,266.0
2681,263,996,-0.0048459163958677,0.0005483397270596,69613.39971234395,72585.74600359329,3.346358305809391,5.536829915344186,1.2094031588926986,1.66,0.21962376,2.66,0.36916196,5.561932,8.022769,0.0,263.0
2677,262,1112,0.0007695307976679,-0.0025155313760086,49759.62439702683,43998.119087627965,2.472111356860508,4.804501884665388,1.072070157593391,2.49,0.061398186,3.0,1.0414093,0.97277945,1.1995953,0.0,262.0
2676,262,767,0.0007693200189263,-0.0016427769666625,17168.10601515664,14534.73598707658,2.472111356860508,3.468481075918292,1.3191005190539151,2.49,0.061398186,2.47,0.07487523,0.97277945,0.9287304,0.0,262.0
2674,262,566,0.0007695101405537,-0.0024299981413115,46565.532266366645,48033.91729622589,2.472111356860508,3.4790464435685835,1.1417949808224537,2.49,0.061398186,2.15,0.087302275,0.97277945,1.1538359,0.0,262.0
2666,261,552,-0.0026930180196411,-0.0024842817039915,743209.706743518,692508.9170869008,0.8307838486920318,0.4382022288824216,1.858388167582396,2.52,0.101464234,2.45,0.048146665,1.4193374,0.9608764,0.0,261.0
4233,491,530,-0.0038570386552781,0.0087617080327541,211224.46878671268,240333.5679438542,2.508099047923107,0.669359731050791,1.2342623054114392,2.29,0.11217407,2.42,0.17522053,0.9439979,1.0716445,0.0,491.0
4234,491,700,-0.0042576765692315,0.0102994079343919,269712.8088070574,242038.7632252411,2.508099047923107,2.2224132646005303,1.0269155377192296,2.29,0.11217407,2.85,0.122961916,0.9439979,1.0555415,0.0,491.0
2655,259,886,-0.0015208716474273,0.0007030163728616,67507.41065644396,59259.213726217895,1.5827957540141369,2.6921618302037467,2.140864590511799,2.47,0.08790901,2.43,0.05876371,0.74761844,0.9389995,0.0,259.0
2647,258,666,0.0008161176565125,-0.0037543496212594,26681.73254304253,32697.305542983355,2.1272236140880367,3.3247093079075296,1.1219673134228163,2.48,0.080493756,2.48,0.028654026,0.90357316,2.0656223,0.0,258.0
4252,494,1166,0.0023910342082781,0.0052188317537343,176306.25046678403,176729.81509099514,3.5004908530339964,2.3990109426485846,1.3083340950604645,2.59,0.026340377,1.58,0.21885946,1.2700869,9.391496,0.0,494.0
2654,259,807,-0.0014254275810794,0.0008537150313847,57103.336969904,66024.964533385,1.5827957540141369,6.451834273892424,2.3936068945539217,2.47,0.08790901,2.68,0.029164748,0.74761844,1.7693552,0.0,259.0
2653,259,764,-0.0024360946148816,-0.0007420485612134,167273.14316722332,181518.58862548668,1.5827957540141369,2.456499228182857,1.409706405901619,2.47,0.08790901,2.73,0.06831386,0.74761844,2.940872,0.0,259.0
5692,764,1116,-0.0002444254001488,-0.0016776931496176,91962.74587632169,102903.05385870094,2.456499228182857,1.4701832706673512,1.9752970372453411,2.73,0.06831386,2.05,0.32603067,2.940872,3.341514,0.0,764.0
2652,259,708,-0.0012080992595309,0.0011968593227968,33413.023280625275,28571.837214482213,1.5827957540141369,8.317897602240778,1.7423111447805522,2.47,0.08790901,2.59,0.22525439,0.74761844,1.5941341,0.0,259.0
2651,259,449,-0.0039490733146189,-0.0031309226855967,332198.44948066585,396881.962467432,1.5827957540141369,2.578374022597933,1.8736033889641373,2.47,0.08790901,2.46,0.024411386,0.74761844,1.0102024,0.0,259.0
269,26,284,0.001163676717479,0.0014334482161859,11162.89831865906,12911.860104768431,10.351339825158531,4.418142599752129,1.1681412946119796,2.34,0.038877923,2.52,0.09315857,2.7419102,0.99079025,0.0,26.0
2650,258,897,0.0002066665580421,-0.0051171081349625,91467.22554906434,86617.71236440261,2.1272236140880367,3.2593837195089392,1.1362960302165273,2.48,0.080493756,2.56,0.02751372,0.90357316,1.4833994,0.0,258.0
2648,258,751,0.0003306102653262,-0.004839964746846,78291.83838256418,96733.1570675294,2.1272236140880367,2.5770793481573837,1.1021191816610325,2.48,0.080493756,2.54,0.048545804,0.90357316,1.0696125,0.0,258.0
4263,496,1159,-0.0044336077340591,0.0106231539593703,220934.38983724493,198227.4898829073,3.93685930114956,2.307520856581321,1.0709727556662212,2.75,0.5865325,2.57,0.042976424,1.058814,1.0543611,0.0,496.0
5761,779,856,-0.0152401400453074,0.0016579091674084,260086.70565031364,289935.6637738984,2.930374690392487,3.7178433089674288,1.093017550272491,2.63,0.03402954,2.62,0.08617055,1.0100496,1.3071481,0.0,779.0
5762,779,1026,-0.0100263358389855,0.0062789833319984,40604.80894831415,42309.514054857056,2.930374690392487,32.204932614446875,1.5472795105150434,2.63,0.03402954,2.67,0.024489965,1.0100496,1.1355766,0.0,779.0
